Date,Price
2023-02-28 00:00:00+00:00,0
2023-02-28 08:39:27+00:00,218
2023-02-28 17:18:54+00:00,181
2023-03-01 01:58:21+00:00,181
2023-03-01 10:37:48+00:00,197
2023-03-01 19:17:15+00:00,211
2023-03-02 03:56:42+00:00,211
2023-03-02 12:36:09+00:00,209
2023-03-02 21:15:36+00:00,209
2023-03-03 05:55:03+00:00,209
2023-03-03 14:34:30+00:00,209
2023-03-03 23:13:57+00:00,210
2023-03-04 07:53:24+00:00,201
2023-03-04 16:32:51+00:00,206
2023-03-05 01:12:18+00:00,206
2023-03-05 09:51:45+00:00,206
2023-03-05 18:31:12+00:00,206
2023-03-06 03:10:39+00:00,221
2023-03-06 11:50:06+00:00,221
2023-03-06 20:29:33+00:00,221
2023-03-07 05:09:00+00:00,207
2023-03-07 13:48:27+00:00,207
2023-03-07 22:27:54+00:00,207
2023-03-08 07:07:21+00:00,174
2023-03-08 15:46:48+00:00,174
2023-03-09 00:26:15+00:00,174
2023-03-09 09:05:42+00:00,173
2023-03-09 17:45:09+00:00,172
2023-03-10 02:24:36+00:00,180
2023-03-10 11:04:03+00:00,183
2023-03-10 19:43:30+00:00,183
2023-03-11 04:22:57+00:00,219
2023-03-11 13:02:24+00:00,219
2023-03-11 21:41:51+00:00,219
2023-03-12 06:21:18+00:00,219
2023-03-12 15:00:45+00:00,219
2023-03-12 23:40:12+00:00,178
2023-03-13 08:19:39+00:00,178
2023-03-13 16:59:06+00:00,168
2023-03-14 01:38:33+00:00,169
2023-03-14 10:18:00+00:00,167
2023-03-14 18:57:27+00:00,167
2023-03-15 03:36:54+00:00,161
2023-03-15 12:16:21+00:00,176
2023-03-15 20:55:48+00:00,187
2023-03-16 05:35:15+00:00,187
2023-03-16 14:14:42+00:00,197
2023-03-16 22:54:09+00:00,187
2023-03-17 07:33:36+00:00,179
2023-03-17 16:13:03+00:00,200
2023-03-18 00:52:30+00:00,200
2023-03-18 09:31:57+00:00,192
2023-03-18 18:11:24+00:00,199
2023-03-19 02:50:51+00:00,199
2023-03-19 11:30:18+00:00,202
2023-03-19 20:09:45+00:00,202
2023-03-20 04:49:12+00:00,202
2023-03-20 13:28:39+00:00,200
2023-03-20 22:08:06+00:00,195
2023-03-21 06:47:33+00:00,192
2023-03-21 15:27:00+00:00,199
2023-03-22 00:06:27+00:00,199
2023-03-22 08:45:54+00:00,183
2023-03-22 17:25:21+00:00,184
2023-03-23 02:04:48+00:00,188
2023-03-23 10:44:15+00:00,190
2023-03-23 19:23:42+00:00,204
2023-03-24 04:03:09+00:00,204
2023-03-24 12:42:36+00:00,207
2023-03-24 21:22:03+00:00,201
2023-03-25 06:01:30+00:00,201
2023-03-25 14:40:57+00:00,199
2023-03-25 23:20:24+00:00,201
