Date,Price,size,collab,retail price
2020-08-21 22:10:12+00:00,1461,11.0,1,175
2020-08-23 01:38:40+00:00,1499,8.0,1,175
2020-08-23 11:29:06+00:00,1584,10.5,1,175
2020-08-27 10:16:51+00:00,1530,9.5,1,175
2020-08-28 19:00:30+00:00,1527,10.0,1,175
2020-08-30 02:31:12+00:00,1485,10.5,1,175
2020-08-31 02:50:24+00:00,1423,11.0,1,175
2020-08-31 19:11:22+00:00,1617,9.0,1,175
2020-09-03 15:45:12+00:00,1508,8.5,1,175
2020-09-03 19:41:08+00:00,1502,8.0,1,175
2020-09-05 17:33:18+00:00,1507,10.5,1,175
2020-09-07 23:59:42+00:00,1517,9.5,1,175
2020-09-08 20:34:00+00:00,1483,10.0,1,175
2020-09-09 07:30:36+00:00,1475,11.0,1,175
2020-09-12 08:35:24+00:00,1512,10.5,1,175
2020-09-13 09:35:21+00:00,1494,9.0,1,175
2020-09-15 13:43:36+00:00,1402,8.0,1,175
2020-09-18 12:10:48+00:00,1406,11.0,1,175
2020-09-18 23:37:30+00:00,1514,10.5,1,175
2020-09-19 13:42:33+00:00,1525,9.5,1,175
2020-09-19 22:07:30+00:00,1463,10.0,1,175
2020-09-20 20:36:06+00:00,1502,8.5,1,175
2020-09-25 14:39:36+00:00,1474,10.5,1,175
2020-09-25 23:59:20+00:00,1579,9.0,1,175
2020-09-27 07:46:04+00:00,1494,8.0,1,175
2020-09-27 16:51:00+00:00,1411,11.0,1,175
2020-09-30 23:41:00+00:00,1532,10.0,1,175
2020-10-01 03:25:24+00:00,1547,9.5,1,175
2020-10-02 05:41:42+00:00,1549,10.5,1,175
2020-10-06 21:31:12+00:00,1408,11.0,1,175
2020-10-08 01:27:00+00:00,1567,8.5,1,175
2020-10-08 14:23:19+00:00,1600,9.0,1,175
2020-10-08 20:43:48+00:00,1526,10.5,1,175
2020-10-09 01:48:32+00:00,1493,8.0,1,175
2020-10-12 01:14:30+00:00,1520,10.0,1,175
2020-10-12 17:08:15+00:00,1543,9.5,1,175
2020-10-15 11:45:54+00:00,1506,10.5,1,175
2020-10-16 02:11:24+00:00,1436,11.0,1,175
2020-10-20 19:51:00+00:00,1535,8.0,1,175
2020-10-21 04:47:18+00:00,1624,9.0,1,175
2020-10-22 02:48:00+00:00,1502,10.5,1,175
