Date,Price,size,collab,retail price
2023-09-04 11:40:37+00:00,561,10.5,1,170
2023-09-04 18:33:32+00:00,674,11.0,1,170
2023-09-16 18:22:30+00:00,633,9.5,1,170
2023-09-26 14:50:40+00:00,564,11.0,1,170
2023-09-28 18:56:24+00:00,562,10.5,1,170
2023-10-01 03:14:24+00:00,633,10.0,1,170
2023-10-08 18:08:24+00:00,782,9.0,1,170
2023-10-18 11:07:48+00:00,602,11.0,1,170
2023-10-23 02:12:11+00:00,581,10.5,1,170
2023-10-25 09:11:00+00:00,627,9.5,1,170
2023-10-31 23:08:15+00:00,778,8.0,1,170
2023-11-01 10:09:18+00:00,588,10.0,1,170
2023-11-05 04:08:04+00:00,643,8.5,1,170
2023-11-09 07:24:56+00:00,687,11.0,1,170
2023-11-16 09:27:58+00:00,529,10.5,1,170
2023-11-22 21:04:00+00:00,863,9.0,1,170
2023-12-01 03:42:04+00:00,607,11.0,1,170
2023-12-02 17:04:12+00:00,606,10.0,1,170
2023-12-10 16:43:45+00:00,682,10.5,1,170
