Date,Price
2023-03-07 00:00:00+00:00,1249
2023-03-07 14:45:42+00:00,1171
2023-03-08 05:31:24+00:00,1126
2023-03-08 20:17:06+00:00,992
2023-03-09 11:02:48+00:00,1029
2023-03-10 01:48:30+00:00,1004
2023-03-10 16:34:12+00:00,945
2023-03-11 07:19:54+00:00,927
2023-03-11 22:05:36+00:00,939
2023-03-12 12:51:18+00:00,936
2023-03-13 03:37:00+00:00,920
2023-03-13 18:22:42+00:00,1008
2023-03-14 09:08:24+00:00,959
2023-03-14 23:54:06+00:00,1051
2023-03-15 14:39:48+00:00,1110
2023-03-16 05:25:30+00:00,1047
2023-03-16 20:11:12+00:00,966
2023-03-17 10:56:54+00:00,1007
2023-03-18 01:42:36+00:00,997
2023-03-18 16:28:18+00:00,903
2023-03-19 07:14:00+00:00,1069
2023-03-19 21:59:42+00:00,1085
2023-03-20 12:45:24+00:00,977
2023-03-21 03:31:06+00:00,961
2023-03-21 18:16:48+00:00,947
2023-03-22 09:02:30+00:00,1000
2023-03-22 23:48:12+00:00,924
2023-03-23 14:33:54+00:00,952
2023-03-24 05:19:36+00:00,963
2023-03-24 20:05:18+00:00,1195
2023-03-25 10:51:00+00:00,1117
2023-03-26 01:36:42+00:00,1117
2023-03-26 16:22:24+00:00,1041
2023-03-27 07:08:06+00:00,1041
2023-03-27 21:53:48+00:00,966
2023-03-28 12:39:30+00:00,1050
2023-03-29 03:25:12+00:00,1076
2023-03-29 18:10:54+00:00,1173
2023-03-30 08:56:36+00:00,1379
2023-03-30 23:42:18+00:00,1028
2023-03-31 14:28:00+00:00,1209
2023-04-01 05:13:42+00:00,1126
2023-04-01 19:59:24+00:00,1126
2023-04-02 10:45:06+00:00,1126
2023-04-03 01:30:48+00:00,1126
2023-04-03 16:16:30+00:00,1039
2023-04-04 07:02:12+00:00,1030
2023-04-04 21:47:54+00:00,1098
2023-04-05 12:33:36+00:00,1039
2023-04-06 03:19:18+00:00,1039
2023-04-06 18:05:00+00:00,959
2023-04-07 08:50:42+00:00,1123
2023-04-07 23:36:24+00:00,1123
2023-04-08 14:22:06+00:00,1123
2023-04-09 05:07:48+00:00,1123
2023-04-09 19:53:30+00:00,1030
2023-04-10 10:39:12+00:00,990
2023-04-11 01:24:54+00:00,990
2023-04-11 16:10:36+00:00,990
2023-04-12 06:56:18+00:00,1153
2023-04-12 21:42:00+00:00,1153
2023-04-13 12:27:42+00:00,882
2023-04-14 03:13:24+00:00,978
2023-04-14 17:59:06+00:00,1067
2023-04-15 08:44:48+00:00,1067
2023-04-15 23:30:30+00:00,1101
2023-04-16 14:16:12+00:00,1015
2023-04-17 05:01:54+00:00,1011
2023-04-17 19:47:36+00:00,1011
2023-04-18 10:33:18+00:00,880
2023-04-19 01:19:00+00:00,947
2023-04-19 16:04:42+00:00,990
2023-04-20 06:50:24+00:00,975
2023-04-20 21:36:06+00:00,1123
2023-04-21 12:21:48+00:00,1123
2023-04-22 03:07:30+00:00,1123
2023-04-22 17:53:12+00:00,1088
2023-04-23 08:38:54+00:00,1088
2023-04-23 23:24:36+00:00,1030
2023-04-24 14:10:18+00:00,937
2023-04-25 04:56:00+00:00,1373
2023-04-25 19:41:42+00:00,969
2023-04-26 10:27:24+00:00,993
2023-04-27 01:13:06+00:00,1199
2023-04-27 15:58:48+00:00,959
2023-04-28 06:44:30+00:00,1224
2023-04-28 21:30:12+00:00,1055
2023-04-29 12:15:54+00:00,958
2023-04-30 03:01:36+00:00,958
2023-04-30 17:47:18+00:00,958
2023-05-01 08:33:00+00:00,1032
2023-05-01 23:18:42+00:00,956
2023-05-02 14:04:24+00:00,989
2023-05-03 04:50:06+00:00,1084
2023-05-03 19:35:48+00:00,996
2023-05-04 10:21:30+00:00,1005
2023-05-05 01:07:12+00:00,1005
2023-05-05 15:52:54+00:00,1150
2023-05-06 06:38:36+00:00,879
2023-05-06 21:24:18+00:00,879
2023-05-07 12:10:00+00:00,985
2023-05-08 02:55:42+00:00,985
2023-05-08 17:41:24+00:00,985
2023-05-09 08:27:06+00:00,985
2023-05-09 23:12:48+00:00,985
2023-05-10 13:58:30+00:00,959
2023-05-11 04:44:12+00:00,959
2023-05-11 19:29:54+00:00,959
2023-05-12 10:15:36+00:00,1047
2023-05-13 01:01:18+00:00,1190
2023-05-13 15:47:00+00:00,980
2023-05-14 06:32:42+00:00,993
2023-05-14 21:18:24+00:00,993
2023-05-15 12:04:06+00:00,894
2023-05-16 02:49:48+00:00,913
2023-05-16 17:35:30+00:00,913
2023-05-17 08:21:12+00:00,913
2023-05-17 23:06:54+00:00,990
2023-05-18 13:52:36+00:00,1048
2023-05-19 04:38:18+00:00,1136
2023-05-19 19:24:00+00:00,922
2023-05-20 10:09:42+00:00,922
2023-05-21 00:55:24+00:00,922
2023-05-21 15:41:06+00:00,978
2023-05-22 06:26:48+00:00,994
2023-05-22 21:12:30+00:00,969
2023-05-23 11:58:12+00:00,1018
2023-05-24 02:43:54+00:00,1018
2023-05-24 17:29:36+00:00,1018
2023-05-25 08:15:18+00:00,1018
2023-05-25 23:01:00+00:00,1018
2023-05-26 13:46:42+00:00,1165
2023-05-27 04:32:24+00:00,1165
2023-05-27 19:18:06+00:00,1165
2023-05-28 10:03:48+00:00,1218
2023-05-29 00:49:30+00:00,1202
2023-05-29 15:35:12+00:00,1202
2023-05-30 06:20:54+00:00,1202
2023-05-30 21:06:36+00:00,1166
2023-05-31 11:52:18+00:00,1166
2023-06-01 02:38:00+00:00,1016
2023-06-01 17:23:42+00:00,1016
2023-06-02 08:09:24+00:00,1178
2023-06-02 22:55:06+00:00,1178
2023-06-03 13:40:48+00:00,1178
2023-06-04 04:26:30+00:00,1050
2023-06-04 19:12:12+00:00,1028
2023-06-05 09:57:54+00:00,1028
2023-06-06 00:43:36+00:00,1028
2023-06-06 15:29:18+00:00,1105
2023-06-07 06:15:00+00:00,1324
2023-06-07 21:00:42+00:00,1324
2023-06-08 11:46:24+00:00,1324
2023-06-09 02:32:06+00:00,1055
2023-06-09 17:17:48+00:00,1055
2023-06-10 08:03:30+00:00,1055
2023-06-10 22:49:12+00:00,1055
2023-06-11 13:34:54+00:00,1055
2023-06-12 04:20:36+00:00,1265
2023-06-12 19:06:18+00:00,1265
2023-06-13 09:52:00+00:00,1005
2023-06-14 00:37:42+00:00,1262
2023-06-14 15:23:24+00:00,1262
2023-06-15 06:09:06+00:00,1141
2023-06-15 20:54:48+00:00,1265
2023-06-16 11:40:30+00:00,1265
2023-06-17 02:26:12+00:00,1265
2023-06-17 17:11:54+00:00,1265
2023-06-18 07:57:36+00:00,1265
2023-06-18 22:43:18+00:00,1265
2023-06-19 13:29:00+00:00,1265
2023-06-20 04:14:42+00:00,1265
2023-06-20 19:00:24+00:00,1265
2023-06-21 09:46:06+00:00,1265
2023-06-22 00:31:48+00:00,959
2023-06-22 15:17:30+00:00,959
2023-06-23 06:03:12+00:00,959
2023-06-23 20:48:54+00:00,959
2023-06-24 11:34:36+00:00,959
2023-06-25 02:20:18+00:00,959
