Date,Price,size
2023-12-28 10:00:42+00:00,1142,10.5
2023-12-28 22:05:24+00:00,1142,10.5
2023-12-29 10:10:06+00:00,1142,10.5
2023-12-29 22:14:48+00:00,1741,10.5
2023-12-30 10:19:30+00:00,1741,10.5
2023-12-30 22:24:12+00:00,1741,10.5
2023-12-31 10:28:54+00:00,1741,10.5
2023-12-31 22:33:36+00:00,1741,10.5
2024-01-01 10:38:18+00:00,1741,10.5
2024-01-01 22:43:00+00:00,1741,10.5
2024-01-02 10:47:42+00:00,1741,10.5
2024-01-02 22:52:24+00:00,1741,10.5
2024-01-03 10:57:06+00:00,1741,10.5
2024-01-03 23:01:48+00:00,1741,10.5
2024-01-04 11:06:30+00:00,1741,10.5
2024-01-04 23:11:12+00:00,1741,10.5
2024-01-05 11:15:54+00:00,1741,10.5
2024-01-05 23:20:36+00:00,1741,10.5
2024-01-06 11:25:18+00:00,1741,10.5
2024-01-06 23:30:00+00:00,1741,10.5
2024-01-07 11:34:42+00:00,1741,10.5
2024-01-07 23:39:24+00:00,1741,10.5
2024-01-08 11:44:06+00:00,1741,10.5
2024-01-08 23:48:48+00:00,1411,10.5
2024-01-09 11:53:30+00:00,1411,10.5
2023-03-07 00:00:00+00:00,1285,10.0
2023-03-07 08:56:32+00:00,1299,10.0
2023-03-07 17:53:04+00:00,1175,10.0
2023-03-08 02:49:36+00:00,1200,10.0
2023-03-08 11:46:08+00:00,1162,10.0
2023-03-08 20:42:40+00:00,1081,10.0
2023-03-09 05:39:12+00:00,1093,10.0
2023-03-09 14:35:44+00:00,1001,10.0
2023-03-09 23:32:16+00:00,1043,10.0
2023-03-10 08:28:48+00:00,1026,10.0
2023-03-10 17:25:20+00:00,925,10.0
2023-03-11 02:21:52+00:00,1015,10.0
2023-03-11 11:18:24+00:00,977,10.0
2023-03-11 20:14:56+00:00,960,10.0
2023-03-12 05:11:28+00:00,960,10.0
2023-03-12 14:08:00+00:00,981,10.0
2023-03-12 23:04:32+00:00,958,10.0
2023-03-13 08:01:04+00:00,1009,10.0
2023-03-13 16:57:36+00:00,1015,10.0
2023-03-14 01:54:08+00:00,1038,10.0
2023-03-14 10:50:40+00:00,999,10.0
2023-03-14 19:47:12+00:00,979,10.0
2023-03-15 04:43:44+00:00,1035,10.0
2023-03-15 13:40:16+00:00,1048,10.0
2023-03-15 22:36:48+00:00,1055,10.0
2023-03-16 07:33:20+00:00,1055,10.0
2023-03-16 16:29:52+00:00,1010,10.0
2023-03-17 01:26:24+00:00,1084,10.0
2023-03-17 10:22:56+00:00,1048,10.0
2023-03-17 19:19:28+00:00,944,10.0
2023-03-18 04:16:00+00:00,1056,10.0
2023-03-18 13:12:32+00:00,959,10.0
2023-03-18 22:09:04+00:00,1031,10.0
2023-03-19 07:05:36+00:00,1024,10.0
2023-03-19 16:02:08+00:00,948,10.0
2023-03-20 00:58:40+00:00,975,10.0
2023-03-20 09:55:12+00:00,1019,10.0
2023-03-20 18:51:44+00:00,1020,10.0
2023-03-21 03:48:16+00:00,1139,10.0
2023-03-21 12:44:48+00:00,989,10.0
2023-03-21 21:41:20+00:00,975,10.0
2023-03-22 06:37:52+00:00,1048,10.0
2023-03-22 15:34:24+00:00,998,10.0
2023-03-23 00:30:56+00:00,946,10.0
2023-03-23 09:27:28+00:00,1058,10.0
2023-03-23 18:24:00+00:00,1104,10.0
2023-03-24 03:20:32+00:00,1108,10.0
2023-03-24 12:17:04+00:00,1050,10.0
2023-03-24 21:13:36+00:00,974,10.0
2023-03-25 06:10:08+00:00,974,10.0
2023-03-25 15:06:40+00:00,1079,10.0
2023-03-26 00:03:12+00:00,1048,10.0
2023-03-26 08:59:44+00:00,1104,10.0
2023-03-26 17:56:16+00:00,1048,10.0
2023-03-27 02:52:48+00:00,1065,10.0
2023-03-27 11:49:20+00:00,1071,10.0
2023-03-27 20:45:52+00:00,1057,10.0
2023-03-28 05:42:24+00:00,1019,10.0
2023-03-28 14:38:56+00:00,1027,10.0
2023-03-28 23:35:28+00:00,932,10.0
2023-03-29 08:32:00+00:00,1151,10.0
2023-03-29 17:28:32+00:00,1151,10.0
2023-03-30 02:25:04+00:00,1037,10.0
2023-03-30 11:21:36+00:00,1091,10.0
2023-03-30 20:18:08+00:00,1091,10.0
2023-03-31 05:14:40+00:00,1000,10.0
2023-03-31 14:11:12+00:00,1005,10.0
2023-03-31 23:07:44+00:00,1005,10.0
2023-04-01 08:04:16+00:00,1005,10.0
2023-04-01 17:00:48+00:00,1005,10.0
2023-04-02 01:57:20+00:00,1155,10.0
2023-04-02 10:53:52+00:00,1155,10.0
2023-04-02 19:50:24+00:00,1044,10.0
2023-04-03 04:46:56+00:00,1044,10.0
2023-04-03 13:43:28+00:00,963,10.0
2023-04-03 22:40:00+00:00,1109,10.0
2023-04-04 07:36:32+00:00,1109,10.0
2023-04-04 16:33:04+00:00,1109,10.0
2023-04-05 01:29:36+00:00,1109,10.0
2023-04-05 10:26:08+00:00,1276,10.0
2023-04-05 19:22:40+00:00,1023,10.0
2023-04-06 04:19:12+00:00,1023,10.0
2023-04-06 13:15:44+00:00,1023,10.0
2023-04-06 22:12:16+00:00,959,10.0
2023-04-07 07:08:48+00:00,1142,10.0
2023-04-07 16:05:20+00:00,1142,10.0
2023-04-08 01:01:52+00:00,1142,10.0
2023-04-08 09:58:24+00:00,1005,10.0
2023-04-08 18:54:56+00:00,1005,10.0
2023-04-09 03:51:28+00:00,1005,10.0
2023-04-09 12:48:00+00:00,1005,10.0
2023-04-09 21:44:32+00:00,1005,10.0
2023-04-10 06:41:04+00:00,1005,10.0
2023-04-10 15:37:36+00:00,1037,10.0
2023-04-11 00:34:08+00:00,1005,10.0
2023-04-11 09:30:40+00:00,1005,10.0
2023-04-11 18:27:12+00:00,1012,10.0
2023-04-12 03:23:44+00:00,1012,10.0
2023-04-12 12:20:16+00:00,1059,10.0
2023-04-12 21:16:48+00:00,932,10.0
2023-04-13 06:13:20+00:00,1131,10.0
2023-04-13 15:09:52+00:00,1121,10.0
2023-04-14 00:06:24+00:00,1035,10.0
2023-04-14 09:02:56+00:00,1011,10.0
2023-04-14 17:59:28+00:00,1012,10.0
2023-04-15 02:56:00+00:00,1091,10.0
2023-04-15 11:52:32+00:00,997,10.0
2023-04-15 20:49:04+00:00,924,10.0
2023-04-16 05:45:36+00:00,1179,10.0
2023-04-16 14:42:08+00:00,1011,10.0
2023-04-16 23:38:40+00:00,1011,10.0
2023-04-17 08:35:12+00:00,1011,10.0
2023-04-17 17:31:44+00:00,992,10.0
2023-04-18 02:28:16+00:00,1021,10.0
2023-04-18 11:24:48+00:00,1014,10.0
2023-04-18 20:21:20+00:00,1060,10.0
2023-04-19 05:17:52+00:00,1062,10.0
2023-04-19 14:14:24+00:00,1062,10.0
2023-04-19 23:10:56+00:00,1036,10.0
2023-04-20 08:07:28+00:00,1026,10.0
2023-04-20 17:04:00+00:00,1037,10.0
2023-04-21 02:00:32+00:00,1037,10.0
2023-04-21 10:57:04+00:00,1066,10.0
2023-04-21 19:53:36+00:00,1066,10.0
2023-04-22 04:50:08+00:00,1066,10.0
2023-04-22 13:46:40+00:00,1066,10.0
2023-04-22 22:43:12+00:00,1041,10.0
2023-04-23 07:39:44+00:00,1041,10.0
2023-04-23 16:36:16+00:00,1041,10.0
2023-04-24 01:32:48+00:00,1041,10.0
2023-04-24 10:29:20+00:00,1064,10.0
2023-04-24 19:25:52+00:00,1064,10.0
2023-04-25 04:22:24+00:00,1064,10.0
2023-04-25 13:18:56+00:00,1028,10.0
2023-04-25 22:15:28+00:00,976,10.0
2023-04-26 07:12:00+00:00,1039,10.0
2023-04-26 16:08:32+00:00,1039,10.0
2023-04-27 01:05:04+00:00,1032,10.0
2023-04-27 10:01:36+00:00,1038,10.0
2023-04-27 18:58:08+00:00,1038,10.0
2023-04-28 03:54:40+00:00,1038,10.0
2023-04-28 12:51:12+00:00,995,10.0
2023-04-28 21:47:44+00:00,1098,10.0
2023-04-29 06:44:16+00:00,1046,10.0
2023-04-29 15:40:48+00:00,1174,10.0
2023-04-30 00:37:20+00:00,1046,10.0
2023-04-30 09:33:52+00:00,1046,10.0
2023-04-30 18:30:24+00:00,1259,10.0
2023-05-01 03:26:56+00:00,1259,10.0
2023-05-01 12:23:28+00:00,923,10.0
2023-05-01 21:20:00+00:00,1042,10.0
2023-05-02 06:16:32+00:00,1042,10.0
2023-05-02 15:13:04+00:00,1051,10.0
2023-05-03 00:09:36+00:00,1051,10.0
2023-05-03 09:06:08+00:00,1064,10.0
2023-05-03 18:02:40+00:00,1064,10.0
2023-05-04 02:59:12+00:00,1086,10.0
2023-05-04 11:55:44+00:00,1086,10.0
2023-05-04 20:52:16+00:00,1067,10.0
2023-05-05 05:48:48+00:00,1051,10.0
2023-05-05 14:45:20+00:00,1135,10.0
2023-05-05 23:41:52+00:00,1135,10.0
2023-05-06 08:38:24+00:00,1051,10.0
2023-05-06 17:34:56+00:00,1051,10.0
2023-05-07 02:31:28+00:00,1051,10.0
2023-05-07 11:28:00+00:00,1051,10.0
2023-05-07 20:24:32+00:00,1051,10.0
2023-05-08 05:21:04+00:00,1051,10.0
2023-05-08 14:17:36+00:00,960,10.0
2023-05-08 23:14:08+00:00,960,10.0
2023-05-09 08:10:40+00:00,960,10.0
2023-05-09 17:07:12+00:00,995,10.0
2023-05-10 02:03:44+00:00,1005,10.0
2023-05-10 11:00:16+00:00,1005,10.0
2023-05-10 19:56:48+00:00,1005,10.0
2023-05-11 04:53:20+00:00,1031,10.0
2023-05-11 13:49:52+00:00,1031,10.0
2023-05-11 22:46:24+00:00,1031,10.0
2023-05-12 07:42:56+00:00,1031,10.0
2023-05-12 16:39:28+00:00,986,10.0
2023-05-13 01:36:00+00:00,986,10.0
2023-05-13 10:32:32+00:00,1169,10.0
2023-05-13 19:29:04+00:00,1169,10.0
2023-05-14 04:25:36+00:00,1169,10.0
2023-05-14 13:22:08+00:00,1040,10.0
2023-05-14 22:18:40+00:00,961,10.0
2023-05-15 07:15:12+00:00,961,10.0
2023-05-15 16:11:44+00:00,1042,10.0
2023-05-16 01:08:16+00:00,1042,10.0
2023-05-16 10:04:48+00:00,1042,10.0
2023-05-16 19:01:20+00:00,1042,10.0
2023-05-17 03:57:52+00:00,1071,10.0
2023-05-17 12:54:24+00:00,1071,10.0
2023-05-17 21:50:56+00:00,1071,10.0
2023-05-18 06:47:28+00:00,1071,10.0
2023-05-18 15:44:00+00:00,1071,10.0
2023-05-19 00:40:32+00:00,1071,10.0
2023-05-19 09:37:04+00:00,1304,10.0
2023-05-19 18:33:36+00:00,1304,10.0
2023-05-20 03:30:08+00:00,1304,10.0
2023-05-20 12:26:40+00:00,1039,10.0
2023-05-20 21:23:12+00:00,1086,10.0
2023-05-21 06:19:44+00:00,1086,10.0
2023-05-21 15:16:16+00:00,1116,10.0
2023-05-22 00:12:48+00:00,1051,10.0
2023-05-22 09:09:20+00:00,914,10.0
2023-05-22 18:05:52+00:00,914,10.0
2023-05-23 03:02:24+00:00,914,10.0
2023-05-23 11:58:56+00:00,1041,10.0
2023-05-23 20:55:28+00:00,1041,10.0
2023-05-24 05:52:00+00:00,1041,10.0
2023-05-24 14:48:32+00:00,1011,10.0
2023-05-24 23:45:04+00:00,1011,10.0
2023-05-25 08:41:36+00:00,1015,10.0
2023-05-25 17:38:08+00:00,1004,10.0
2023-05-26 02:34:40+00:00,1004,10.0
2023-05-26 11:31:12+00:00,1055,10.0
2023-05-26 20:27:44+00:00,985,10.0
2023-05-27 05:24:16+00:00,985,10.0
2023-05-27 14:20:48+00:00,939,10.0
2023-05-27 23:17:20+00:00,939,10.0
2023-05-28 08:13:52+00:00,939,10.0
2023-05-28 17:10:24+00:00,939,10.0
2023-05-29 02:06:56+00:00,939,10.0
2023-05-29 11:03:28+00:00,939,10.0
2023-05-29 20:00:00+00:00,939,10.0
2023-05-30 04:56:32+00:00,939,10.0
2023-05-30 13:53:04+00:00,939,10.0
2023-05-30 22:49:36+00:00,939,10.0
2023-05-31 07:46:08+00:00,939,10.0
2023-05-31 16:42:40+00:00,939,10.0
2023-06-01 01:39:12+00:00,939,10.0
2023-06-01 10:35:44+00:00,939,10.0
2023-06-01 19:32:16+00:00,939,10.0
2023-06-02 04:28:48+00:00,939,10.0
2023-06-02 13:25:20+00:00,1190,10.0
2023-06-02 22:21:52+00:00,1190,10.0
2023-06-03 07:18:24+00:00,988,10.0
2023-06-03 16:14:56+00:00,988,10.0
2023-06-04 01:11:28+00:00,988,10.0
2023-06-04 10:08:00+00:00,988,10.0
2023-06-04 19:04:32+00:00,988,10.0
2023-06-05 04:01:04+00:00,969,10.0
2023-06-05 12:57:36+00:00,969,10.0
2023-06-05 21:54:08+00:00,978,10.0
2023-06-06 06:50:40+00:00,978,10.0
2023-06-06 15:47:12+00:00,989,10.0
2023-06-07 00:43:44+00:00,989,10.0
2023-06-07 09:40:16+00:00,989,10.0
2023-06-07 18:36:48+00:00,989,10.0
2023-06-08 03:33:20+00:00,969,10.0
2023-06-08 12:29:52+00:00,969,10.0
2023-06-08 21:26:24+00:00,969,10.0
2023-06-09 06:22:56+00:00,1005,10.0
2023-06-09 15:19:28+00:00,1005,10.0
2023-06-10 00:16:00+00:00,1005,10.0
2023-06-10 09:12:32+00:00,941,10.0
2023-06-10 18:09:04+00:00,941,10.0
2023-06-11 03:05:36+00:00,941,10.0
2023-06-11 12:02:08+00:00,941,10.0
2023-06-11 20:58:40+00:00,941,10.0
2023-06-12 05:55:12+00:00,941,10.0
2023-06-12 14:51:44+00:00,1036,10.0
2023-06-12 23:48:16+00:00,1191,10.0
2023-06-13 08:44:48+00:00,1191,10.0
2023-06-13 17:41:20+00:00,1191,10.0
2023-06-14 02:37:52+00:00,1191,10.0
2023-06-14 11:34:24+00:00,1191,10.0
2023-06-14 20:30:56+00:00,1191,10.0
2023-06-15 05:27:28+00:00,1191,10.0
2023-06-15 14:24:00+00:00,1191,10.0
2023-06-15 23:20:32+00:00,1191,10.0
2023-06-16 08:17:04+00:00,1191,10.0
2023-06-16 17:13:36+00:00,1191,10.0
2023-06-17 02:10:08+00:00,1036,10.0
2023-06-17 11:06:40+00:00,997,10.0
2023-06-17 20:03:12+00:00,1051,10.0
2023-06-18 04:59:44+00:00,1051,10.0
2023-06-18 13:56:16+00:00,1051,10.0
2023-06-18 22:52:48+00:00,1069,10.0
2023-06-19 07:49:20+00:00,1069,10.0
2023-06-19 16:45:52+00:00,1069,10.0
2023-06-20 01:42:24+00:00,1069,10.0
2023-06-20 10:38:56+00:00,1051,10.0
2023-06-20 19:35:28+00:00,1051,10.0
2023-06-21 04:32:00+00:00,1051,10.0
2023-06-21 13:28:32+00:00,1051,10.0
2023-06-21 22:25:04+00:00,1098,10.0
2023-06-22 07:21:36+00:00,1098,10.0
2023-06-22 16:18:08+00:00,1079,10.0
2023-06-23 01:14:40+00:00,1079,10.0
2023-06-23 10:11:12+00:00,1051,10.0
2023-06-23 19:07:44+00:00,1229,10.0
2023-06-24 04:04:16+00:00,1078,10.0
2023-06-24 13:00:48+00:00,1078,10.0
2023-06-24 21:57:20+00:00,1078,10.0
2023-06-25 06:53:52+00:00,1244,10.0
2023-06-25 15:50:24+00:00,1244,10.0
2023-06-26 00:46:56+00:00,1244,10.0
2023-06-26 09:43:28+00:00,1244,10.0
2023-06-26 18:40:00+00:00,1244,10.0
2023-06-27 03:36:32+00:00,1244,10.0
2023-06-27 12:33:04+00:00,1363,10.0
2023-06-27 21:29:36+00:00,1363,10.0
2023-06-28 06:26:08+00:00,1069,10.0
2023-06-28 15:22:40+00:00,1069,10.0
2023-06-29 00:19:12+00:00,1096,10.0
2023-06-29 09:15:44+00:00,1143,10.0
2023-06-29 18:12:16+00:00,1143,10.0
2023-06-30 03:08:48+00:00,1143,10.0
2023-06-30 12:05:20+00:00,1163,10.0
2023-06-30 21:01:52+00:00,1163,10.0
2023-07-01 05:58:24+00:00,1189,10.0
2023-07-01 14:54:56+00:00,1189,10.0
2023-07-01 23:51:28+00:00,1189,10.0
2023-07-02 08:48:00+00:00,1233,10.0
2023-07-02 17:44:32+00:00,1244,10.0
2023-07-03 02:41:04+00:00,1005,10.0
2023-07-03 11:37:36+00:00,1005,10.0
2023-07-03 20:34:08+00:00,1005,10.0
2023-07-04 05:30:40+00:00,1223,10.0
2023-07-04 14:27:12+00:00,1051,10.0
2023-07-04 23:23:44+00:00,1051,10.0
2023-07-05 08:20:16+00:00,1096,10.0
2023-07-05 17:16:48+00:00,1096,10.0
2023-07-06 02:13:20+00:00,1096,10.0
2023-07-06 11:09:52+00:00,1213,10.0
2023-07-06 20:06:24+00:00,1213,10.0
2023-07-07 05:02:56+00:00,1213,10.0
2023-07-07 13:59:28+00:00,1181,10.0
2023-07-07 22:56:00+00:00,1181,10.0
2023-07-08 07:52:32+00:00,1181,10.0
2023-07-08 16:49:04+00:00,1273,10.0
2023-07-09 01:45:36+00:00,1273,10.0
2023-07-09 10:42:08+00:00,1232,10.0
2023-07-09 19:38:40+00:00,1232,10.0
2023-07-10 04:35:12+00:00,1232,10.0
2023-07-10 13:31:44+00:00,1279,10.0
2023-07-10 22:28:16+00:00,1279,10.0
2023-07-11 07:24:48+00:00,1279,10.0
2023-07-11 16:21:20+00:00,1279,10.0
2023-07-12 01:17:52+00:00,1279,10.0
2023-07-12 10:14:24+00:00,1279,10.0
2023-07-12 19:10:56+00:00,1279,10.0
2023-07-13 04:07:28+00:00,1279,10.0
2023-07-13 13:04:00+00:00,1279,10.0
2023-07-13 22:00:32+00:00,1279,10.0
2023-07-14 06:57:04+00:00,1279,10.0
2023-07-14 15:53:36+00:00,1279,10.0
2023-07-15 00:50:08+00:00,1279,10.0
2023-07-15 09:46:40+00:00,1279,10.0
2023-07-15 18:43:12+00:00,1279,10.0
2023-07-16 03:39:44+00:00,1279,10.0
2023-07-16 12:36:16+00:00,1279,10.0
2023-07-16 21:32:48+00:00,1279,10.0
2023-07-17 06:29:20+00:00,1162,10.0
2023-07-17 15:25:52+00:00,1162,10.0
2023-07-18 00:22:24+00:00,1162,10.0
2023-07-18 09:18:56+00:00,1162,10.0
2023-07-18 18:15:28+00:00,1096,10.0
2023-07-19 03:12:00+00:00,1096,10.0
2023-07-19 12:08:32+00:00,1096,10.0
2023-07-19 21:05:04+00:00,1096,10.0
2023-07-20 06:01:36+00:00,1096,10.0
2023-07-20 14:58:08+00:00,1083,10.0
2023-07-20 23:54:40+00:00,1074,10.0
2023-07-21 08:51:12+00:00,1074,10.0
2023-07-21 17:47:44+00:00,1074,10.0
2023-07-22 02:44:16+00:00,1074,10.0
2023-07-22 11:40:48+00:00,1074,10.0
2023-07-22 20:37:20+00:00,1329,10.0
2023-07-23 05:33:52+00:00,1329,10.0
2023-07-23 14:30:24+00:00,1329,10.0
2023-07-23 23:26:56+00:00,1329,10.0
2023-07-24 08:23:28+00:00,1329,10.0
2023-07-24 17:20:00+00:00,1329,10.0
2023-07-25 02:16:32+00:00,1329,10.0
2023-07-25 11:13:04+00:00,1329,10.0
2023-07-25 20:09:36+00:00,1277,10.0
2023-07-26 05:06:08+00:00,1277,10.0
2023-07-26 14:02:40+00:00,1277,10.0
2023-07-26 22:59:12+00:00,1277,10.0
2023-07-27 07:55:44+00:00,1277,10.0
2023-07-27 16:52:16+00:00,1277,10.0
2023-07-28 01:48:48+00:00,1277,10.0
2023-07-28 10:45:20+00:00,1277,10.0
2023-07-28 19:41:52+00:00,1277,10.0
2023-07-29 04:38:24+00:00,1277,10.0
2023-07-29 13:34:56+00:00,1277,10.0
2023-07-29 22:31:28+00:00,1277,10.0
2023-07-30 07:28:00+00:00,1277,10.0
2023-07-30 16:24:32+00:00,1277,10.0
2023-07-31 01:21:04+00:00,1277,10.0
2023-07-31 10:17:36+00:00,1277,10.0
2023-07-31 19:14:08+00:00,1277,10.0
2023-08-01 04:10:40+00:00,1277,10.0
2023-08-01 13:07:12+00:00,1277,10.0
2023-08-01 22:03:44+00:00,1277,10.0
2023-08-02 07:00:16+00:00,1277,10.0
2023-08-02 15:56:48+00:00,1277,10.0
2023-08-03 00:53:20+00:00,1277,10.0
2023-08-03 09:49:52+00:00,1302,10.0
2023-08-03 18:46:24+00:00,1302,10.0
2023-08-04 03:42:56+00:00,1302,10.0
2023-08-04 12:39:28+00:00,1302,10.0
2023-08-04 21:36:00+00:00,1302,10.0
2023-08-05 06:32:32+00:00,1302,10.0
2023-08-05 15:29:04+00:00,1302,10.0
2023-08-06 00:25:36+00:00,1302,10.0
2023-08-06 09:22:08+00:00,1302,10.0
2023-08-06 18:18:40+00:00,1302,10.0
2023-08-07 03:15:12+00:00,1302,10.0
2023-08-07 12:11:44+00:00,1399,10.0
2023-08-07 21:08:16+00:00,1399,10.0
2023-08-08 06:04:48+00:00,1399,10.0
2023-08-08 15:01:20+00:00,1399,10.0
2023-08-09 00:00:00+00:00,0,10.0
2023-08-09 08:49:36+00:00,0,10.0
2023-08-09 17:39:12+00:00,0,10.0
2023-08-10 02:28:48+00:00,0,10.0
2023-08-10 11:18:24+00:00,0,10.0
2023-08-10 20:08:00+00:00,0,10.0
2023-08-11 04:57:36+00:00,1308,10.0
2023-08-11 13:47:12+00:00,1308,10.0
2023-08-11 22:36:48+00:00,1308,10.0
2023-08-12 07:26:24+00:00,1308,10.0
2023-08-12 16:16:00+00:00,1308,10.0
2023-08-13 01:05:36+00:00,1506,10.0
2023-08-13 09:55:12+00:00,1123,10.0
2023-08-13 18:44:48+00:00,1123,10.0
2023-08-14 03:34:24+00:00,1123,10.0
2023-08-14 12:24:00+00:00,1123,10.0
2023-08-14 21:13:36+00:00,1325,10.0
2023-08-15 06:03:12+00:00,1325,10.0
2023-08-15 14:52:48+00:00,1325,10.0
2023-08-15 23:42:24+00:00,1325,10.0
2023-08-16 08:32:00+00:00,1325,10.0
2023-08-16 17:21:36+00:00,1325,10.0
2023-08-17 02:11:12+00:00,1325,10.0
2023-08-17 11:00:48+00:00,1325,10.0
2023-08-17 19:50:24+00:00,1325,10.0
2023-08-18 04:40:00+00:00,1325,10.0
2023-08-18 13:29:36+00:00,1325,10.0
2023-08-18 22:19:12+00:00,1325,10.0
2023-08-19 07:08:48+00:00,1325,10.0
2023-08-19 15:58:24+00:00,1138,10.0
2023-08-20 00:48:00+00:00,1138,10.0
2023-08-20 09:37:36+00:00,1138,10.0
2023-08-20 18:27:12+00:00,1138,10.0
2023-08-21 03:16:48+00:00,1138,10.0
2023-08-21 12:06:24+00:00,1138,10.0
2023-08-21 20:56:00+00:00,1138,10.0
2023-08-22 05:45:36+00:00,1138,10.0
2023-08-22 14:35:12+00:00,1138,10.0
2023-08-22 23:24:48+00:00,1138,10.0
2023-08-23 08:14:24+00:00,1457,10.0
2023-08-23 17:04:00+00:00,1457,10.0
2023-08-24 01:53:36+00:00,1457,10.0
2023-08-24 10:43:12+00:00,1457,10.0
2023-08-24 19:32:48+00:00,1457,10.0
2023-08-25 04:22:24+00:00,1206,10.0
2023-08-25 13:12:00+00:00,1206,10.0
2023-08-25 22:01:36+00:00,1362,10.0
2023-08-26 06:51:12+00:00,1362,10.0
2023-08-26 15:40:48+00:00,1362,10.0
2023-08-27 00:30:24+00:00,1362,10.0
2023-08-27 09:20:00+00:00,1362,10.0
2023-08-27 18:09:36+00:00,1362,10.0
2023-08-28 02:59:12+00:00,1362,10.0
2023-08-28 11:48:48+00:00,1362,10.0
2023-08-28 20:38:24+00:00,1362,10.0
2023-08-29 05:28:00+00:00,1362,10.0
2023-08-29 14:17:36+00:00,1362,10.0
2023-08-29 23:07:12+00:00,1362,10.0
2023-08-30 07:56:48+00:00,1362,10.0
2023-08-30 16:46:24+00:00,1345,10.0
2023-08-31 01:36:00+00:00,1345,10.0
2023-08-31 10:25:36+00:00,1220,10.0
2023-08-31 19:15:12+00:00,1104,10.0
2023-09-01 04:04:48+00:00,1104,10.0
2023-09-01 12:54:24+00:00,1104,10.0
2023-09-01 21:44:00+00:00,1104,10.0
2023-09-02 06:33:36+00:00,1104,10.0
2023-09-02 15:23:12+00:00,1104,10.0
2023-09-03 00:12:48+00:00,1104,10.0
2023-09-03 09:02:24+00:00,1104,10.0
2023-09-03 17:52:00+00:00,1104,10.0
2023-09-04 02:41:36+00:00,1104,10.0
2023-09-04 11:31:12+00:00,1261,10.0
2023-09-04 20:20:48+00:00,1261,10.0
2023-09-05 05:10:24+00:00,1261,10.0
2023-09-05 14:00:00+00:00,1279,10.0
2023-09-05 22:49:36+00:00,1279,10.0
2023-09-06 07:39:12+00:00,1279,10.0
2023-09-06 16:28:48+00:00,1279,10.0
2023-09-07 01:18:24+00:00,1279,10.0
2023-09-07 10:08:00+00:00,1279,10.0
2023-09-07 18:57:36+00:00,1279,10.0
2023-09-08 03:47:12+00:00,1437,10.0
2023-09-08 12:36:48+00:00,1437,10.0
2023-09-08 21:26:24+00:00,1437,10.0
2023-09-09 06:16:00+00:00,1437,10.0
2023-09-09 15:05:36+00:00,1103,10.0
2023-09-09 23:55:12+00:00,1103,10.0
2023-09-10 08:44:48+00:00,1103,10.0
2023-09-10 17:34:24+00:00,1103,10.0
2023-09-11 02:24:00+00:00,1103,10.0
2023-09-11 11:13:36+00:00,1194,10.0
2023-09-11 20:03:12+00:00,1194,10.0
2023-09-12 04:52:48+00:00,1194,10.0
2023-09-12 13:42:24+00:00,1194,10.0
2023-09-12 22:32:00+00:00,1194,10.0
2023-09-13 07:21:36+00:00,1194,10.0
2023-09-13 16:11:12+00:00,1410,10.0
2023-09-14 01:00:48+00:00,1243,10.0
2023-09-14 09:50:24+00:00,1359,10.0
2023-09-14 18:40:00+00:00,1359,10.0
2023-09-15 03:29:36+00:00,1359,10.0
2023-09-15 12:19:12+00:00,1359,10.0
2023-09-15 21:08:48+00:00,1359,10.0
2023-09-16 05:58:24+00:00,1234,10.0
2023-09-16 14:48:00+00:00,1234,10.0
2023-09-16 23:37:36+00:00,1234,10.0
2023-09-17 08:27:12+00:00,1234,10.0
2023-09-17 17:16:48+00:00,1234,10.0
2023-09-18 02:06:24+00:00,1277,10.0
2023-09-18 10:56:00+00:00,1110,10.0
2023-09-18 19:45:36+00:00,1110,10.0
2023-09-19 04:35:12+00:00,1110,10.0
2023-09-19 13:24:48+00:00,1110,10.0
2023-09-19 22:14:24+00:00,1110,10.0
2023-09-20 07:04:00+00:00,1110,10.0
2023-09-20 15:53:36+00:00,1110,10.0
2023-09-21 00:43:12+00:00,1110,10.0
2023-09-21 09:32:48+00:00,1110,10.0
2023-09-21 18:22:24+00:00,1110,10.0
2023-09-22 03:12:00+00:00,1110,10.0
2023-09-22 12:01:36+00:00,1110,10.0
2023-09-22 20:51:12+00:00,1110,10.0
2023-09-23 05:40:48+00:00,1110,10.0
2023-09-23 14:30:24+00:00,1110,10.0
2023-09-23 23:20:00+00:00,1110,10.0
2023-09-24 08:09:36+00:00,1110,10.0
2023-09-24 16:59:12+00:00,1110,10.0
2023-09-25 01:48:48+00:00,1110,10.0
2023-09-25 10:38:24+00:00,1110,10.0
2023-09-25 19:28:00+00:00,1110,10.0
2023-09-26 04:17:36+00:00,1110,10.0
2023-09-26 13:07:12+00:00,1110,10.0
2023-09-26 21:56:48+00:00,1110,10.0
2023-09-27 06:46:24+00:00,1110,10.0
2023-09-27 15:36:00+00:00,1061,10.0
2023-09-28 00:25:36+00:00,1061,10.0
2023-09-28 09:15:12+00:00,1061,10.0
2023-09-28 18:04:48+00:00,1310,10.0
2023-09-29 02:54:24+00:00,1310,10.0
2023-09-29 11:44:00+00:00,1310,10.0
2023-09-29 20:33:36+00:00,1310,10.0
2023-09-30 05:23:12+00:00,1310,10.0
2023-09-30 14:12:48+00:00,1310,10.0
2023-09-30 23:02:24+00:00,1310,10.0
