Date,Price,size,collab,retail price
2023-03-26 18:09:00+00:00,404,10.5,1,150
2023-04-16 04:51:09+00:00,405,10.5,1,150
2023-05-06 15:33:18+00:00,427,10.5,1,150
2023-05-27 02:15:27+00:00,402,10.5,1,150
2023-06-16 12:57:36+00:00,382,10.5,1,150
2023-07-06 23:39:45+00:00,387,10.5,1,150
2023-07-27 10:21:54+00:00,401,10.5,1,150
2023-08-16 21:04:03+00:00,501,10.5,1,150
2023-09-06 07:46:12+00:00,412,10.5,1,150
2023-09-26 18:28:21+00:00,436,10.5,1,150
2023-10-17 05:10:30+00:00,487,10.5,1,150
2023-11-06 15:52:39+00:00,377,10.5,1,150
2023-11-27 02:34:48+00:00,398,10.5,1,150
2023-12-17 13:16:57+00:00,425,10.5,1,150
2019-11-16 00:00:00+00:00,536,10.0,1,150
2019-12-07 08:06:45+00:00,538,10.0,1,150
2019-12-28 16:13:30+00:00,531,10.0,1,150
2020-01-19 00:20:15+00:00,518,10.0,1,150
2020-02-09 08:27:00+00:00,511,10.0,1,150
2020-03-01 16:33:45+00:00,480,10.0,1,150
2020-03-23 00:40:30+00:00,461,10.0,1,150
2020-04-13 08:47:15+00:00,471,10.0,1,150
2020-05-04 16:54:00+00:00,492,10.0,1,150
2020-05-26 01:00:45+00:00,517,10.0,1,150
2020-06-16 09:07:30+00:00,523,10.0,1,150
2020-07-07 17:14:15+00:00,527,10.0,1,150
2020-07-29 01:21:00+00:00,542,10.0,1,150
2020-08-19 09:27:45+00:00,556,10.0,1,150
2020-09-09 17:34:30+00:00,525,10.0,1,150
2020-10-01 01:41:15+00:00,533,10.0,1,150
2020-10-22 09:48:00+00:00,545,10.0,1,150
2020-11-12 17:54:45+00:00,554,10.0,1,150
2020-12-04 02:01:30+00:00,564,10.0,1,150
2020-12-25 10:08:15+00:00,573,10.0,1,150
2021-01-15 18:15:00+00:00,560,10.0,1,150
2021-02-06 02:21:45+00:00,507,10.0,1,150
2021-02-27 10:28:30+00:00,532,10.0,1,150
2021-03-20 18:35:15+00:00,557,10.0,1,150
2021-04-11 02:42:00+00:00,555,10.0,1,150
2021-05-02 10:48:45+00:00,564,10.0,1,150
2021-05-23 18:55:30+00:00,531,10.0,1,150
2021-06-14 03:02:15+00:00,562,10.0,1,150
2021-07-05 11:09:00+00:00,570,10.0,1,150
2021-07-26 19:15:45+00:00,552,10.0,1,150
2021-08-17 03:22:30+00:00,578,10.0,1,150
2021-09-07 11:29:15+00:00,586,10.0,1,150
2021-09-28 19:36:00+00:00,558,10.0,1,150
2021-10-20 03:42:45+00:00,556,10.0,1,150
2021-11-10 11:49:30+00:00,528,10.0,1,150
2021-12-01 19:56:15+00:00,523,10.0,1,150
2021-12-23 04:03:00+00:00,542,10.0,1,150
2022-01-13 12:09:45+00:00,525,10.0,1,150
2022-02-03 20:16:30+00:00,506,10.0,1,150
2022-02-25 04:23:15+00:00,537,10.0,1,150
2022-03-18 12:30:00+00:00,474,10.0,1,150
2022-04-08 20:36:45+00:00,519,10.0,1,150
2022-04-30 04:43:30+00:00,510,10.0,1,150
2022-05-21 12:50:15+00:00,479,10.0,1,150
2022-06-11 20:57:00+00:00,503,10.0,1,150
2022-07-03 05:03:45+00:00,434,10.0,1,150
2022-07-24 13:10:30+00:00,487,10.0,1,150
2022-08-14 21:17:15+00:00,458,10.0,1,150
2022-09-05 05:24:00+00:00,451,10.0,1,150
2022-09-26 13:30:45+00:00,434,10.0,1,150
2022-10-17 21:37:30+00:00,401,10.0,1,150
2022-11-08 05:44:15+00:00,498,10.0,1,150
2022-11-29 13:51:00+00:00,537,10.0,1,150
2022-12-20 21:57:45+00:00,371,10.0,1,150
2023-01-11 06:04:30+00:00,433,10.0,1,150
2023-02-01 14:11:15+00:00,459,10.0,1,150
2023-02-22 22:18:00+00:00,427,10.0,1,150
2023-03-16 06:24:45+00:00,426,10.0,1,150
2023-04-06 14:31:30+00:00,416,10.0,1,150
2023-04-27 22:38:15+00:00,470,10.0,1,150
2023-05-19 06:45:00+00:00,442,10.0,1,150
2023-06-09 14:51:45+00:00,354,10.0,1,150
2023-06-30 22:58:30+00:00,531,10.0,1,150
2023-07-22 07:05:15+00:00,391,10.0,1,150
2023-08-12 15:12:00+00:00,411,10.0,1,150
2023-09-02 23:18:45+00:00,550,10.0,1,150
2023-09-24 07:25:30+00:00,478,10.0,1,150
2023-10-15 15:32:15+00:00,428,10.0,1,150
2023-11-05 23:39:00+00:00,475,10.0,1,150
2023-11-27 07:45:45+00:00,439,10.0,1,150
2023-12-18 15:52:30+00:00,461,10.0,1,150
2019-11-16 00:00:00+00:00,494,11.0,1,150
2019-12-12 13:53:41+00:00,496,11.0,1,150
2020-01-08 03:47:22+00:00,491,11.0,1,150
2020-02-03 17:41:03+00:00,493,11.0,1,150
2020-03-01 07:34:44+00:00,464,11.0,1,150
2020-03-27 21:28:25+00:00,480,11.0,1,150
2020-04-23 11:22:06+00:00,489,11.0,1,150
2020-05-20 01:15:47+00:00,501,11.0,1,150
2020-06-15 15:09:28+00:00,526,11.0,1,150
2020-07-12 05:03:09+00:00,559,11.0,1,150
2020-08-07 18:56:50+00:00,581,11.0,1,150
2020-09-03 08:50:31+00:00,589,11.0,1,150
2020-09-29 22:44:12+00:00,558,11.0,1,150
2020-10-26 12:37:53+00:00,533,11.0,1,150
2020-11-22 02:31:34+00:00,556,11.0,1,150
2020-12-18 16:25:15+00:00,562,11.0,1,150
2021-01-14 06:18:56+00:00,563,11.0,1,150
2021-02-09 20:12:37+00:00,528,11.0,1,150
2021-03-08 10:06:18+00:00,535,11.0,1,150
2021-04-03 23:59:59+00:00,542,11.0,1,150
2021-04-30 13:53:40+00:00,581,11.0,1,150
2021-05-27 03:47:21+00:00,542,11.0,1,150
2021-06-22 17:41:02+00:00,565,11.0,1,150
2021-07-19 07:34:43+00:00,526,11.0,1,150
2021-08-14 21:28:24+00:00,569,11.0,1,150
2021-09-10 11:22:05+00:00,556,11.0,1,150
2021-10-07 01:15:46+00:00,536,11.0,1,150
2021-11-02 15:09:27+00:00,567,11.0,1,150
2021-11-29 05:03:08+00:00,533,11.0,1,150
2021-12-25 18:56:49+00:00,560,11.0,1,150
2022-01-21 08:50:30+00:00,502,11.0,1,150
2022-02-16 22:44:11+00:00,577,11.0,1,150
2022-03-15 12:37:52+00:00,525,11.0,1,150
2022-04-11 02:31:33+00:00,517,11.0,1,150
2022-05-07 16:25:14+00:00,506,11.0,1,150
2022-06-03 06:18:55+00:00,481,11.0,1,150
2022-06-29 20:12:36+00:00,508,11.0,1,150
2022-07-26 10:06:17+00:00,498,11.0,1,150
2022-08-21 23:59:58+00:00,485,11.0,1,150
2022-09-17 13:53:39+00:00,414,11.0,1,150
2022-10-14 03:47:20+00:00,433,11.0,1,150
2022-11-09 17:41:01+00:00,432,11.0,1,150
2022-12-06 07:34:42+00:00,496,11.0,1,150
2023-01-01 21:28:23+00:00,449,11.0,1,150
2023-01-28 11:22:04+00:00,474,11.0,1,150
2023-02-24 01:15:45+00:00,466,11.0,1,150
2023-03-22 15:09:26+00:00,452,11.0,1,150
2023-04-18 05:03:07+00:00,469,11.0,1,150
2023-05-14 18:56:48+00:00,551,11.0,1,150
2023-06-10 08:50:29+00:00,423,11.0,1,150
2023-07-06 22:44:10+00:00,407,11.0,1,150
2023-08-02 12:37:51+00:00,414,11.0,1,150
2023-08-29 02:31:32+00:00,477,11.0,1,150
2023-09-24 16:25:13+00:00,443,11.0,1,150
2023-10-21 06:18:54+00:00,421,11.0,1,150
2023-11-16 20:12:35+00:00,450,11.0,1,150
2023-12-13 10:06:16+00:00,340,11.0,1,150
2019-11-16 00:00:00+00:00,624,8.5,1,150
2019-12-15 08:56:28+00:00,607,8.5,1,150
2020-01-13 17:52:56+00:00,586,8.5,1,150
2020-02-12 02:49:24+00:00,548,8.5,1,150
2020-03-12 11:45:52+00:00,496,8.5,1,150
2020-04-10 20:42:20+00:00,484,8.5,1,150
2020-05-10 05:38:48+00:00,497,8.5,1,150
2020-06-08 14:35:16+00:00,525,8.5,1,150
2020-07-07 23:31:44+00:00,514,8.5,1,150
2020-08-06 08:28:12+00:00,550,8.5,1,150
2020-09-04 17:24:40+00:00,543,8.5,1,150
2020-10-04 02:21:08+00:00,525,8.5,1,150
2020-11-02 11:17:36+00:00,545,8.5,1,150
2020-12-01 20:14:04+00:00,538,8.5,1,150
2020-12-31 05:10:32+00:00,544,8.5,1,150
2021-01-29 14:07:00+00:00,547,8.5,1,150
2021-02-27 23:03:28+00:00,545,8.5,1,150
2021-03-29 07:59:56+00:00,530,8.5,1,150
2021-04-27 16:56:24+00:00,532,8.5,1,150
2021-05-27 01:52:52+00:00,540,8.5,1,150
2021-06-25 10:49:20+00:00,523,8.5,1,150
2021-07-24 19:45:48+00:00,507,8.5,1,150
2021-08-23 04:42:16+00:00,538,8.5,1,150
2021-09-21 13:38:44+00:00,525,8.5,1,150
2021-10-20 22:35:12+00:00,502,8.5,1,150
2021-11-19 07:31:40+00:00,495,8.5,1,150
2021-12-18 16:28:08+00:00,510,8.5,1,150
2022-01-17 01:24:36+00:00,467,8.5,1,150
2022-02-15 10:21:04+00:00,506,8.5,1,150
2022-03-16 19:17:32+00:00,492,8.5,1,150
2022-04-15 04:14:00+00:00,493,8.5,1,150
2022-05-14 13:10:28+00:00,525,8.5,1,150
2022-06-12 22:06:56+00:00,484,8.5,1,150
2022-07-12 07:03:24+00:00,433,8.5,1,150
2022-08-10 15:59:52+00:00,419,8.5,1,150
2022-09-09 00:56:20+00:00,442,8.5,1,150
2022-10-08 09:52:48+00:00,412,8.5,1,150
2022-11-06 18:49:16+00:00,465,8.5,1,150
2022-12-06 03:45:44+00:00,427,8.5,1,150
2023-01-04 12:42:12+00:00,432,8.5,1,150
2023-02-02 21:38:40+00:00,434,8.5,1,150
2023-03-04 06:35:08+00:00,435,8.5,1,150
2023-04-02 15:31:36+00:00,468,8.5,1,150
2023-05-02 00:28:04+00:00,439,8.5,1,150
2023-05-31 09:24:32+00:00,428,8.5,1,150
2023-06-29 18:21:00+00:00,434,8.5,1,150
2023-07-29 03:17:28+00:00,443,8.5,1,150
2023-08-27 12:13:56+00:00,373,8.5,1,150
2023-09-25 21:10:24+00:00,389,8.5,1,150
2023-10-25 06:06:52+00:00,447,8.5,1,150
2023-11-23 15:03:20+00:00,411,8.5,1,150
2019-11-16 00:00:00+00:00,638,8.0,1,150
2019-12-24 12:18:27+00:00,600,8.0,1,150
2020-02-01 00:36:54+00:00,557,8.0,1,150
2020-03-10 12:55:21+00:00,500,8.0,1,150
2020-04-18 01:13:48+00:00,484,8.0,1,150
2020-05-26 13:32:15+00:00,528,8.0,1,150
2020-07-04 01:50:42+00:00,536,8.0,1,150
2020-08-11 14:09:09+00:00,533,8.0,1,150
2020-09-19 02:27:36+00:00,516,8.0,1,150
2020-10-27 14:46:03+00:00,529,8.0,1,150
2020-12-05 03:04:30+00:00,537,8.0,1,150
2021-01-12 15:22:57+00:00,532,8.0,1,150
2021-02-20 03:41:24+00:00,544,8.0,1,150
2021-03-30 15:59:51+00:00,539,8.0,1,150
2021-05-08 04:18:18+00:00,558,8.0,1,150
2021-06-15 16:36:45+00:00,499,8.0,1,150
2021-07-24 04:55:12+00:00,572,8.0,1,150
2021-08-31 17:13:39+00:00,519,8.0,1,150
2021-10-09 05:32:06+00:00,537,8.0,1,150
2021-11-16 17:50:33+00:00,528,8.0,1,150
2021-12-25 06:09:00+00:00,537,8.0,1,150
2022-02-01 18:27:27+00:00,496,8.0,1,150
2022-03-12 06:45:54+00:00,480,8.0,1,150
2022-04-19 19:04:21+00:00,466,8.0,1,150
2022-05-28 07:22:48+00:00,498,8.0,1,150
2022-07-05 19:41:15+00:00,450,8.0,1,150
2022-08-13 07:59:42+00:00,392,8.0,1,150
2022-09-20 20:18:09+00:00,411,8.0,1,150
2022-10-29 08:36:36+00:00,437,8.0,1,150
2022-12-06 20:55:03+00:00,398,8.0,1,150
2023-01-14 09:13:30+00:00,421,8.0,1,150
2023-02-21 21:31:57+00:00,436,8.0,1,150
2023-04-01 09:50:24+00:00,471,8.0,1,150
2023-05-09 22:08:51+00:00,374,8.0,1,150
2023-06-17 10:27:18+00:00,422,8.0,1,150
2023-07-25 22:45:45+00:00,418,8.0,1,150
2023-09-02 11:04:12+00:00,424,8.0,1,150
2023-10-10 23:22:39+00:00,437,8.0,1,150
2023-11-18 11:41:06+00:00,386,8.0,1,150
2019-11-16 00:00:00+00:00,587,9.5,1,150
2019-12-14 14:29:26+00:00,567,9.5,1,150
2020-01-12 04:58:52+00:00,546,9.5,1,150
2020-02-09 19:28:18+00:00,541,9.5,1,150
2020-03-09 09:57:44+00:00,488,9.5,1,150
2020-04-07 00:27:10+00:00,497,9.5,1,150
2020-05-05 14:56:36+00:00,497,9.5,1,150
2020-06-03 05:26:02+00:00,534,9.5,1,150
2020-07-01 19:55:28+00:00,538,9.5,1,150
2020-07-30 10:24:54+00:00,559,9.5,1,150
2020-08-28 00:54:20+00:00,568,9.5,1,150
2020-09-25 15:23:46+00:00,554,9.5,1,150
2020-10-24 05:53:12+00:00,563,9.5,1,150
2020-11-21 20:22:38+00:00,556,9.5,1,150
2020-12-20 10:52:04+00:00,565,9.5,1,150
2021-01-18 01:21:30+00:00,571,9.5,1,150
2021-02-15 15:50:56+00:00,571,9.5,1,150
2021-03-16 06:20:22+00:00,569,9.5,1,150
2021-04-13 20:49:48+00:00,584,9.5,1,150
2021-05-12 11:19:14+00:00,591,9.5,1,150
2021-06-10 01:48:40+00:00,534,9.5,1,150
2021-07-08 16:18:06+00:00,529,9.5,1,150
2021-08-06 06:47:32+00:00,559,9.5,1,150
2021-09-03 21:16:58+00:00,540,9.5,1,150
2021-10-02 11:46:24+00:00,513,9.5,1,150
2021-10-31 02:15:50+00:00,552,9.5,1,150
2021-11-28 16:45:16+00:00,522,9.5,1,150
2021-12-27 07:14:42+00:00,522,9.5,1,150
2022-01-24 21:44:08+00:00,510,9.5,1,150
2022-02-22 12:13:34+00:00,500,9.5,1,150
2022-03-23 02:43:00+00:00,528,9.5,1,150
2022-04-20 17:12:26+00:00,494,9.5,1,150
2022-05-19 07:41:52+00:00,486,9.5,1,150
2022-06-16 22:11:18+00:00,462,9.5,1,150
2022-07-15 12:40:44+00:00,500,9.5,1,150
2022-08-13 03:10:10+00:00,443,9.5,1,150
2022-09-10 17:39:36+00:00,468,9.5,1,150
2022-10-09 08:09:02+00:00,446,9.5,1,150
2022-11-06 22:38:28+00:00,429,9.5,1,150
2022-12-05 13:07:54+00:00,440,9.5,1,150
2023-01-03 03:37:20+00:00,455,9.5,1,150
2023-01-31 18:06:46+00:00,465,9.5,1,150
2023-03-01 08:36:12+00:00,412,9.5,1,150
2023-03-29 23:05:38+00:00,440,9.5,1,150
2023-04-27 13:35:04+00:00,440,9.5,1,150
2023-05-26 04:04:30+00:00,491,9.5,1,150
2023-06-23 18:33:56+00:00,422,9.5,1,150
2023-07-22 09:03:22+00:00,440,9.5,1,150
2023-08-19 23:32:48+00:00,457,9.5,1,150
2023-09-17 14:02:14+00:00,462,9.5,1,150
2023-10-16 04:31:40+00:00,445,9.5,1,150
2023-11-13 19:01:06+00:00,422,9.5,1,150
2023-12-12 09:30:32+00:00,425,9.5,1,150
2019-11-16 00:00:00+00:00,604,9.0,1,150
2019-12-06 19:59:59+00:00,594,9.0,1,150
2019-12-27 15:59:58+00:00,575,9.0,1,150
2020-01-17 11:59:57+00:00,569,9.0,1,150
2020-02-07 07:59:56+00:00,557,9.0,1,150
2020-02-28 03:59:55+00:00,517,9.0,1,150
2020-03-19 23:59:54+00:00,475,9.0,1,150
2020-04-09 19:59:53+00:00,489,9.0,1,150
2020-04-30 15:59:52+00:00,500,9.0,1,150
2020-05-21 11:59:51+00:00,506,9.0,1,150
2020-06-11 07:59:50+00:00,526,9.0,1,150
2020-07-02 03:59:49+00:00,516,9.0,1,150
2020-07-22 23:59:48+00:00,534,9.0,1,150
2020-08-12 19:59:47+00:00,535,9.0,1,150
2020-09-02 15:59:46+00:00,547,9.0,1,150
2020-09-23 11:59:45+00:00,546,9.0,1,150
2020-10-14 07:59:44+00:00,528,9.0,1,150
2020-11-04 03:59:43+00:00,548,9.0,1,150
2020-11-24 23:59:42+00:00,532,9.0,1,150
2020-12-15 19:59:41+00:00,559,9.0,1,150
2021-01-05 15:59:40+00:00,572,9.0,1,150
2021-01-26 11:59:39+00:00,539,9.0,1,150
2021-02-16 07:59:38+00:00,538,9.0,1,150
2021-03-09 03:59:37+00:00,549,9.0,1,150
2021-03-29 23:59:36+00:00,550,9.0,1,150
2021-04-19 19:59:35+00:00,535,9.0,1,150
2021-05-10 15:59:34+00:00,543,9.0,1,150
2021-05-31 11:59:33+00:00,543,9.0,1,150
2021-06-21 07:59:32+00:00,536,9.0,1,150
2021-07-12 03:59:31+00:00,519,9.0,1,150
2021-08-01 23:59:30+00:00,533,9.0,1,150
2021-08-22 19:59:29+00:00,510,9.0,1,150
2021-09-12 15:59:28+00:00,550,9.0,1,150
2021-10-03 11:59:27+00:00,544,9.0,1,150
2021-10-24 07:59:26+00:00,516,9.0,1,150
2021-11-14 03:59:25+00:00,512,9.0,1,150
2021-12-04 23:59:24+00:00,494,9.0,1,150
2021-12-25 19:59:23+00:00,530,9.0,1,150
2022-01-15 15:59:22+00:00,472,9.0,1,150
2022-02-05 11:59:21+00:00,455,9.0,1,150
2022-02-26 07:59:20+00:00,511,9.0,1,150
2022-03-19 03:59:19+00:00,560,9.0,1,150
2022-04-08 23:59:18+00:00,483,9.0,1,150
2022-04-29 19:59:17+00:00,468,9.0,1,150
2022-05-20 15:59:16+00:00,499,9.0,1,150
2022-06-10 11:59:15+00:00,446,9.0,1,150
2022-07-01 07:59:14+00:00,425,9.0,1,150
2022-07-22 03:59:13+00:00,433,9.0,1,150
2022-08-11 23:59:12+00:00,474,9.0,1,150
2022-09-01 19:59:11+00:00,393,9.0,1,150
2022-09-22 15:59:10+00:00,439,9.0,1,150
2022-10-13 11:59:09+00:00,435,9.0,1,150
2022-11-03 07:59:08+00:00,477,9.0,1,150
2022-11-24 03:59:07+00:00,428,9.0,1,150
2022-12-14 23:59:06+00:00,424,9.0,1,150
2023-01-04 19:59:05+00:00,420,9.0,1,150
2023-01-25 15:59:04+00:00,416,9.0,1,150
2023-02-15 11:59:03+00:00,408,9.0,1,150
2023-03-08 07:59:02+00:00,452,9.0,1,150
2023-03-29 03:59:01+00:00,440,9.0,1,150
2023-04-18 23:59:00+00:00,460,9.0,1,150
2023-05-09 19:58:59+00:00,460,9.0,1,150
2023-05-30 15:58:58+00:00,456,9.0,1,150
2023-06-20 11:58:57+00:00,394,9.0,1,150
2023-07-11 07:58:56+00:00,434,9.0,1,150
2023-08-01 03:58:55+00:00,472,9.0,1,150
2023-08-21 23:58:54+00:00,410,9.0,1,150
2023-09-11 19:58:53+00:00,382,9.0,1,150
2023-10-02 15:58:52+00:00,388,9.0,1,150
2023-10-23 11:58:51+00:00,451,9.0,1,150
2023-11-13 07:58:50+00:00,448,9.0,1,150
2023-12-04 03:58:49+00:00,393,9.0,1,150
